PaymentID,MsgId,InstrId,EndToEndId,PaymentDate,SettlementDate,Amount,CurrencyCode,DebtorID,CreditorID,DebtorAgentBIC,CreditorAgentBIC,PurposeCode,StatusCode,ChargeBearer,ProcessingTimeMinutes
PACS008-d7ff6d9ce6-INST-20250923-01011,PACS008-d7ff6d9ce6,INST-20250923-01011,E2E-20250923-01011,2025-09-23T09:31:00+00:00,2025-09-23T09:02:00+00:00,,,P02444,P02560,IRCEIE2DXXX,HANDSESSXXX,SALA,ACSP,N/A,-29.0
PACS008-d7ff6d9ce6-INST-20250923-01013,PACS008-d7ff6d9ce6,INST-20250923-01013,E2E-20250923-01013,2025-09-23T09:31:00+00:00,2025-09-23T16:00:00+00:00,10559.48,CHF,P02444,P02562,IRCEIE2DXXX,BOFAUS3NXXX,EDUC,ACSC,N/A,389.0
PACS008-d7ff6d9ce6-INST-20250923-01014,PACS008-d7ff6d9ce6,INST-20250923-01014,E2E-20250923-01014,2025-09-23T09:31:00+00:00,2025-09-23T09:02:00+00:00,,,P02444,P02563,IRCEIE2DXXX,BCITITMMXXX,SUPP,ACSP,N/A,-29.0
PACS008-d7ff6d9ce6-INST-20250923-01015,PACS008-d7ff6d9ce6,INST-20250923-01015,E2E-20250923-01015,2025-09-23T09:31:00+00:00,2025-09-23T09:02:00+00:00,,,P02444,P02564,IRCEIE2DXXX,NDEASESSXXX,PENS,ACSP,N/A,-29.0
PACS008-d7ff6d9ce6-INST-20250923-01016,PACS008-d7ff6d9ce6,INST-20250923-01016,E2E-20250923-01016,2025-09-23T09:31:00+00:00,2025-09-23T09:02:00+00:00,,,P02444,P02565,IRCEIE2DXXX,DEUTDEFFXXX,ROYA,ACSP,N/A,-29.0
PACS008-d7ff6d9ce6-INST-20250923-01017,PACS008-d7ff6d9ce6,INST-20250923-01017,E2E-20250923-01017,2025-09-23T09:31:00+00:00,2025-09-23T09:02:00+00:00,92352.14,USD,P02444,P02566,IRCEIE2DXXX,SWEDSESSXXX,PENS,ACSP,N/A,-29.0
PACS008-d7ff6d9ce6-INST-20250923-01018,PACS008-d7ff6d9ce6,INST-20250923-01018,E2E-20250923-01018,2025-09-23T09:31:00+00:00,2025-09-23T09:02:00+00:00,,,P02444,P02567,IRCEIE2DXXX,COBADEFFXXX,GOVT,ACSP,N/A,-29.0
PACS008-d7ff6d9ce6-INST-20250923-01019,PACS008-d7ff6d9ce6,INST-20250923-01019,E2E-20250923-01019,2025-09-23T09:31:00+00:00,2025-09-23T09:02:00+00:00,,,P02444,P02568,IRCEIE2DXXX,AGRIFRPPXXX,SERV,ACSP,N/A,-29.0
PACS008-d7ff6d9ce6-INST-20250923-01020,PACS008-d7ff6d9ce6,INST-20250923-01020,E2E-20250923-01020,2025-09-23T09:31:00+00:00,2025-09-23T09:02:00+00:00,11692.65,EUR,P02444,P02569,IRCEIE2DXXX,SWEDSESSXXX,DIVD,ACSP,N/A,-29.0
PACS008-d7ff6d9ce6-INST-20250923-01021,PACS008-d7ff6d9ce6,INST-20250923-01021,E2E-20250923-01021,2025-09-23T09:31:00+00:00,2025-09-23T09:02:00+00:00,,,P02444,P02570,IRCEIE2DXXX,ESSESESSXXX,PENS,ACSP,N/A,-29.0
PACS008-d7ff6d9ce6-INST-20250923-01022,PACS008-d7ff6d9ce6,INST-20250923-01022,E2E-20250923-01022,2025-09-23T09:31:00+00:00,2025-09-23T09:02:00+00:00,,,P02444,P02571,IRCEIE2DXXX,RAIFCH22XXX,EDUC,ACSP,N/A,-29.0
PACS008-b2312e7d1c-INST-20250923-00256,PACS008-b2312e7d1c,INST-20250923-00256,E2E-20250923-00256,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02573,BOFIIE2DXXX,BYLADEM1001,EDUC,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00257,PACS008-b2312e7d1c,INST-20250923-00257,E2E-20250923-00257,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02574,BOFIIE2DXXX,IRCEIE2DXXX,SERV,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00258,PACS008-b2312e7d1c,INST-20250923-00258,E2E-20250923-00258,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02575,BOFIIE2DXXX,RAIFCH22XXX,SUPP,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00259,PACS008-b2312e7d1c,INST-20250923-00259,E2E-20250923-00259,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,12488.73,USD,P02572,P02576,BOFIIE2DXXX,RABONL2UXXX,GOVT,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00260,PACS008-b2312e7d1c,INST-20250923-00260,E2E-20250923-00260,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02577,BOFIIE2DXXX,IRCEIE2DXXX,TAXS,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00261,PACS008-b2312e7d1c,INST-20250923-00261,E2E-20250923-00261,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02578,BOFIIE2DXXX,NOVAPTPLXXX,SALA,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00262,PACS008-b2312e7d1c,INST-20250923-00262,E2E-20250923-00262,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02579,BOFIIE2DXXX,BARCGB22XXX,SERV,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00263,PACS008-b2312e7d1c,INST-20250923-00263,E2E-20250923-00263,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02580,BOFIIE2DXXX,BESCPTPLXXX,SERV,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00264,PACS008-b2312e7d1c,INST-20250923-00264,E2E-20250923-00264,2025-09-23T10:05:00+00:00,2025-09-23T12:00:00+00:00,,,P02572,P02581,BOFIIE2DXXX,CAIXESBBXXX,LOAN,ACSC,N/A,115.0
PACS008-b2312e7d1c-INST-20250923-00265,PACS008-b2312e7d1c,INST-20250923-00265,E2E-20250923-00265,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02582,BOFIIE2DXXX,HYVEDEMMXXX,ROYA,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00267,PACS008-b2312e7d1c,INST-20250923-00267,E2E-20250923-00267,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,7411.11,CHF,P02572,P02584,BOFIIE2DXXX,SWEDSESSXXX,GOVT,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00268,PACS008-b2312e7d1c,INST-20250923-00268,E2E-20250923-00268,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02585,BOFIIE2DXXX,CRESCHZZ80A,DIVD,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00269,PACS008-b2312e7d1c,INST-20250923-00269,E2E-20250923-00269,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02586,BOFIIE2DXXX,HANDSESSXXX,SERV,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00271,PACS008-b2312e7d1c,INST-20250923-00271,E2E-20250923-00271,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02588,BOFIIE2DXXX,ACTVPTPLXXX,SALA,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00272,PACS008-b2312e7d1c,INST-20250923-00272,E2E-20250923-00272,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02589,BOFIIE2DXXX,SOGEFRPPXXX,DIVD,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00273,PACS008-b2312e7d1c,INST-20250923-00273,E2E-20250923-00273,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02590,BOFIIE2DXXX,BNPAFRPPXXX,SUPP,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00274,PACS008-b2312e7d1c,INST-20250923-00274,E2E-20250923-00274,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02591,BOFIIE2DXXX,CHASUS33XXX,EDUC,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00275,PACS008-b2312e7d1c,INST-20250923-00275,E2E-20250923-00275,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,1616.00,USD,P02572,P02592,BOFIIE2DXXX,ESSESESSXXX,LOAN,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00277,PACS008-b2312e7d1c,INST-20250923-00277,E2E-20250923-00277,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02594,BOFIIE2DXXX,INGBNL2AXXX,SALA,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00278,PACS008-b2312e7d1c,INST-20250923-00278,E2E-20250923-00278,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02595,BOFIIE2DXXX,CITIUS33XXX,DIVD,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00279,PACS008-b2312e7d1c,INST-20250923-00279,E2E-20250923-00279,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02596,BOFIIE2DXXX,BPPIITRRXXX,SUPP,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00280,PACS008-b2312e7d1c,INST-20250923-00280,E2E-20250923-00280,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02597,BOFIIE2DXXX,SNSBNL2AXXX,SERV,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00281,PACS008-b2312e7d1c,INST-20250923-00281,E2E-20250923-00281,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02598,BOFIIE2DXXX,WFBIUS6SXXX,ROYA,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00282,PACS008-b2312e7d1c,INST-20250923-00282,E2E-20250923-00282,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02599,BOFIIE2DXXX,HBUKGB4BXXX,SERV,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00283,PACS008-b2312e7d1c,INST-20250923-00283,E2E-20250923-00283,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02600,BOFIIE2DXXX,BPPIITRRXXX,GOVT,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00284,PACS008-b2312e7d1c,INST-20250923-00284,E2E-20250923-00284,2025-09-23T10:05:00+00:00,2025-09-23T12:00:00+00:00,208415.16,GBP,P02572,P02601,BOFIIE2DXXX,IRCEIE2DXXX,PENS,ACSC,N/A,115.0
PACS008-b2312e7d1c-INST-20250923-00285,PACS008-b2312e7d1c,INST-20250923-00285,E2E-20250923-00285,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02602,BOFIIE2DXXX,NDEASESSXXX,LOAN,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00286,PACS008-b2312e7d1c,INST-20250923-00286,E2E-20250923-00286,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02603,BOFIIE2DXXX,RABONL2UXXX,SUPP,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00288,PACS008-b2312e7d1c,INST-20250923-00288,E2E-20250923-00288,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02605,BOFIIE2DXXX,CGDIPTPLXXX,LOAN,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00289,PACS008-b2312e7d1c,INST-20250923-00289,E2E-20250923-00289,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02606,BOFIIE2DXXX,LOYDGB2LXXX,GOVT,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00290,PACS008-b2312e7d1c,INST-20250923-00290,E2E-20250923-00290,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02607,BOFIIE2DXXX,ESSESESSXXX,SALA,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00292,PACS008-b2312e7d1c,INST-20250923-00292,E2E-20250923-00292,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02609,BOFIIE2DXXX,SWEDSESSXXX,EDUC,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00293,PACS008-b2312e7d1c,INST-20250923-00293,E2E-20250923-00293,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02610,BOFIIE2DXXX,NDEASESSXXX,GOVT,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00294,PACS008-b2312e7d1c,INST-20250923-00294,E2E-20250923-00294,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02611,BOFIIE2DXXX,BSABESBBXXX,PENS,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00295,PACS008-b2312e7d1c,INST-20250923-00295,E2E-20250923-00295,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02612,BOFIIE2DXXX,SNSBNL2AXXX,LOAN,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00296,PACS008-b2312e7d1c,INST-20250923-00296,E2E-20250923-00296,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,4542.55,USD,P02572,P02613,BOFIIE2DXXX,LOYDGB2LXXX,SUPP,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00297,PACS008-b2312e7d1c,INST-20250923-00297,E2E-20250923-00297,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02614,BOFIIE2DXXX,ACTVPTPLXXX,SUPP,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00298,PACS008-b2312e7d1c,INST-20250923-00298,E2E-20250923-00298,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02615,BOFIIE2DXXX,NWBKGB2LXXX,ROYA,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00299,PACS008-b2312e7d1c,INST-20250923-00299,E2E-20250923-00299,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02616,BOFIIE2DXXX,COBADEFFXXX,DIVD,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00300,PACS008-b2312e7d1c,INST-20250923-00300,E2E-20250923-00300,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,67443.36,USD,P02572,P02617,BOFIIE2DXXX,INGBNL2AXXX,ROYA,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00302,PACS008-b2312e7d1c,INST-20250923-00302,E2E-20250923-00302,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02619,BOFIIE2DXXX,NOVAPTPLXXX,SALA,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00303,PACS008-b2312e7d1c,INST-20250923-00303,E2E-20250923-00303,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02620,BOFIIE2DXXX,DEUTDEFFXXX,SUPP,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00304,PACS008-b2312e7d1c,INST-20250923-00304,E2E-20250923-00304,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02621,BOFIIE2DXXX,NOVAPTPLXXX,DIVD,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00305,PACS008-b2312e7d1c,INST-20250923-00305,E2E-20250923-00305,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02622,BOFIIE2DXXX,HBUKGB4BXXX,SALA,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00306,PACS008-b2312e7d1c,INST-20250923-00306,E2E-20250923-00306,2025-09-23T10:05:00+00:00,2025-09-23T12:00:00+00:00,,,P02572,P02623,BOFIIE2DXXX,BPPIITRRXXX,DIVD,ACSC,N/A,115.0
PACS008-b2312e7d1c-INST-20250923-00307,PACS008-b2312e7d1c,INST-20250923-00307,E2E-20250923-00307,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02624,BOFIIE2DXXX,BESCPTPLXXX,PENS,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00308,PACS008-b2312e7d1c,INST-20250923-00308,E2E-20250923-00308,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02625,BOFIIE2DXXX,SOGEFRPPXXX,TAXS,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00309,PACS008-b2312e7d1c,INST-20250923-00309,E2E-20250923-00309,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02626,BOFIIE2DXXX,POFICHBEXXX,ROYA,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00310,PACS008-b2312e7d1c,INST-20250923-00310,E2E-20250923-00310,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02627,BOFIIE2DXXX,RABONL2UXXX,TAXS,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00311,PACS008-b2312e7d1c,INST-20250923-00311,E2E-20250923-00311,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,12743.99,CHF,P02572,P02628,BOFIIE2DXXX,UBSWCHZH80A,PENS,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00312,PACS008-b2312e7d1c,INST-20250923-00312,E2E-20250923-00312,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02629,BOFIIE2DXXX,AGRIFRPPXXX,GOVT,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00313,PACS008-b2312e7d1c,INST-20250923-00313,E2E-20250923-00313,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,11082.63,USD,P02572,P02630,BOFIIE2DXXX,BOFAUS3NXXX,SUPP,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00314,PACS008-b2312e7d1c,INST-20250923-00314,E2E-20250923-00314,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02631,BOFIIE2DXXX,BCOEESMMXXX,ROYA,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00315,PACS008-b2312e7d1c,INST-20250923-00315,E2E-20250923-00315,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,211275.40,GBP,P02572,P02632,BOFIIE2DXXX,SNSBNL2AXXX,EDUC,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00316,PACS008-b2312e7d1c,INST-20250923-00316,E2E-20250923-00316,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02633,BOFIIE2DXXX,SWEDSESSXXX,TAXS,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00317,PACS008-b2312e7d1c,INST-20250923-00317,E2E-20250923-00317,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02634,BOFIIE2DXXX,ICRAITRRXXX,TAXS,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00318,PACS008-b2312e7d1c,INST-20250923-00318,E2E-20250923-00318,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02635,BOFIIE2DXXX,RABONL2UXXX,DIVD,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00319,PACS008-b2312e7d1c,INST-20250923-00319,E2E-20250923-00319,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,1934.73,USD,P02572,P02636,BOFIIE2DXXX,BARCGB22XXX,SERV,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00320,PACS008-b2312e7d1c,INST-20250923-00320,E2E-20250923-00320,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02637,BOFIIE2DXXX,BPPIITRRXXX,ROYA,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00321,PACS008-b2312e7d1c,INST-20250923-00321,E2E-20250923-00321,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02638,BOFIIE2DXXX,HANDSESSXXX,SALA,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00322,PACS008-b2312e7d1c,INST-20250923-00322,E2E-20250923-00322,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,460.23,USD,P02572,P02639,BOFIIE2DXXX,IRCEIE2DXXX,LOAN,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00323,PACS008-b2312e7d1c,INST-20250923-00323,E2E-20250923-00323,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02640,BOFIIE2DXXX,ACTVPTPLXXX,TAXS,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00324,PACS008-b2312e7d1c,INST-20250923-00324,E2E-20250923-00324,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02641,BOFIIE2DXXX,POFICHBEXXX,GOVT,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00325,PACS008-b2312e7d1c,INST-20250923-00325,E2E-20250923-00325,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02642,BOFIIE2DXXX,CHASUS33XXX,SUPP,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00326,PACS008-b2312e7d1c,INST-20250923-00326,E2E-20250923-00326,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02643,BOFIIE2DXXX,CRESCHZZ80A,GOVT,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00327,PACS008-b2312e7d1c,INST-20250923-00327,E2E-20250923-00327,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02644,BOFIIE2DXXX,HYVEDEMMXXX,DIVD,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00328,PACS008-b2312e7d1c,INST-20250923-00328,E2E-20250923-00328,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02645,BOFIIE2DXXX,AIBKIE2DXXX,LOAN,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00329,PACS008-b2312e7d1c,INST-20250923-00329,E2E-20250923-00329,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02646,BOFIIE2DXXX,CGDIPTPLXXX,SERV,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00330,PACS008-b2312e7d1c,INST-20250923-00330,E2E-20250923-00330,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02647,BOFIIE2DXXX,POFICHBEXXX,EDUC,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00331,PACS008-b2312e7d1c,INST-20250923-00331,E2E-20250923-00331,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02648,BOFIIE2DXXX,BPPIITRRXXX,EDUC,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00332,PACS008-b2312e7d1c,INST-20250923-00332,E2E-20250923-00332,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02649,BOFIIE2DXXX,RAIFCH22XXX,EDUC,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00334,PACS008-b2312e7d1c,INST-20250923-00334,E2E-20250923-00334,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,5855.35,CHF,P02572,P02651,BOFIIE2DXXX,IRCEIE2DXXX,EDUC,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00335,PACS008-b2312e7d1c,INST-20250923-00335,E2E-20250923-00335,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02652,BOFIIE2DXXX,NDEASESSXXX,PENS,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00336,PACS008-b2312e7d1c,INST-20250923-00336,E2E-20250923-00336,2025-09-23T10:05:00+00:00,2025-09-23T12:00:00+00:00,,,P02572,P02653,BOFIIE2DXXX,POFICHBEXXX,SALA,ACSC,N/A,115.0
PACS008-b2312e7d1c-INST-20250923-00337,PACS008-b2312e7d1c,INST-20250923-00337,E2E-20250923-00337,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02654,BOFIIE2DXXX,CRESCHZZ80A,LOAN,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00338,PACS008-b2312e7d1c,INST-20250923-00338,E2E-20250923-00338,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02655,BOFIIE2DXXX,BCOEESMMXXX,GOVT,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00339,PACS008-b2312e7d1c,INST-20250923-00339,E2E-20250923-00339,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02656,BOFIIE2DXXX,POFICHBEXXX,SUPP,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00340,PACS008-b2312e7d1c,INST-20250923-00340,E2E-20250923-00340,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,9440.84,EUR,P02572,P02657,BOFIIE2DXXX,POFICHBEXXX,LOAN,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00341,PACS008-b2312e7d1c,INST-20250923-00341,E2E-20250923-00341,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02658,BOFIIE2DXXX,SWEDSESSXXX,SUPP,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00342,PACS008-b2312e7d1c,INST-20250923-00342,E2E-20250923-00342,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02659,BOFIIE2DXXX,AGRIFRPPXXX,EDUC,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00343,PACS008-b2312e7d1c,INST-20250923-00343,E2E-20250923-00343,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,32104.34,CHF,P02572,P02660,BOFIIE2DXXX,BOFAUS3NXXX,ROYA,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00344,PACS008-b2312e7d1c,INST-20250923-00344,E2E-20250923-00344,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,5089.75,CHF,P02572,P02661,BOFIIE2DXXX,CGDIPTPLXXX,TAXS,ACSP,N/A,-1.0
PACS008-b2312e7d1c-INST-20250923-00347,PACS008-b2312e7d1c,INST-20250923-00347,E2E-20250923-00347,2025-09-23T10:05:00+00:00,2025-09-23T10:04:00+00:00,,,P02572,P02664,BOFIIE2DXXX,HBUKGB4BXXX,SALA,ACSP,N/A,-1.0
